Data File,Dataset Type,Category,Resolution (C),Ocean Resolution (mx),File Extension,File Size (Bytes),Sub-Category 1,Sub-Category 2,Sub-Category 3,Sub-Category 4,Sub-Category 5
ne_110m_land.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_110m_geography_regions_polys.shp,Landda_develop_data,shapefiles,,,.shp,995336,NaturalEarth,natural_earth,physical,inputs,
ne_10m_glaciated_areas.shx,Landda_develop_data,shapefiles,,,.shx,15188,NaturalEarth,natural_earth,physical,inputs,
ne_10m_minor_islands_label_points.shx,Landda_develop_data,shapefiles,,,.shx,22004,NaturalEarth,natural_earth,physical,inputs,
ne_10m_geography_regions_polys.shp,Landda_develop_data,shapefiles,,,.shp,2737140,NaturalEarth,natural_earth,physical,inputs,
ne_110m_graticules_5.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,physical,inputs,
ne_50m_wgs84_bounding_box.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_H_3000.dbf,Landda_develop_data,shapefiles,,,.dbf,29653,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_E_6000.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_land_ocean_label_points.shx,Landda_develop_data,shapefiles,,,.shx,32980,NaturalEarth,natural_earth,physical,inputs,
ne_10m_ocean_scale_rank.prj,Landda_develop_data,shapefiles,,,.prj,145,NaturalEarth,natural_earth,physical,inputs,
ne_10m_rivers_lake_centerlines_scale_rank.shx,Landda_develop_data,shapefiles,,,.shx,33516,NaturalEarth,natural_earth,physical,inputs,
ne_10m_lakes_europe.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_50m_geographic_lines.shx,Landda_develop_data,shapefiles,,,.shx,148,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_B_9000.shx,Landda_develop_data,shapefiles,,,.shx,276,NaturalEarth,natural_earth,physical,inputs,
ne_10m_ocean.shx,Landda_develop_data,shapefiles,,,.shx,108,NaturalEarth,natural_earth,physical,inputs,
ne_10m_antarctic_ice_shelves_lines.shp,Landda_develop_data,shapefiles,,,.shp,113436,NaturalEarth,natural_earth,physical,inputs,
ne_10m_geography_regions_points.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_50m_ocean.shp,Landda_develop_data,shapefiles,,,.shp,978340,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_15.dbf,Landda_develop_data,shapefiles,,,.dbf,1278,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_1.shx,Landda_develop_data,shapefiles,,,.shx,4412,NaturalEarth,natural_earth,physical,inputs,
ne_110m_rivers_lake_centerlines.shp,Landda_develop_data,shapefiles,,,.shp,19180,NaturalEarth,natural_earth,physical,inputs,
ne_50m_glaciated_areas.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_ocean_scale_rank.shx,Landda_develop_data,shapefiles,,,.shx,276,NaturalEarth,natural_earth,physical,inputs,
ne_50m_playas.shx,Landda_develop_data,shapefiles,,,.shx,308,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_A_10000.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_geography_regions_polys.prj,Landda_develop_data,shapefiles,,,.prj,143,NaturalEarth,natural_earth,physical,inputs,
ne_10m_reefs.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_F_5000.shp,Landda_develop_data,shapefiles,,,.shp,6571692,NaturalEarth,natural_earth,physical,inputs,
ne_10m_rivers_lake_centerlines_scale_rank.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_50m_graticules_5.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_10.dbf,Landda_develop_data,shapefiles,,,.dbf,1836,NaturalEarth,natural_earth,physical,inputs,
ne_10m_land_ocean_seams.dbf,Landda_develop_data,shapefiles,,,.dbf,4050,NaturalEarth,natural_earth,physical,inputs,
ne_10m_geographic_lines.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_110m_geography_marine_polys.README.html,Landda_develop_data,shapefiles,,,.html,25839,NaturalEarth,natural_earth,physical,inputs,
ne_110m_geography_regions_elevation_points.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_rivers_north_america.shp,Landda_develop_data,shapefiles,,,.shp,1695544,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_10.README.html,Landda_develop_data,shapefiles,,,.html,26727,NaturalEarth,natural_earth,physical,inputs,
ne_50m_antarctic_ice_shelves_lines.README.html,Landda_develop_data,shapefiles,,,.html,24165,NaturalEarth,natural_earth,physical,inputs,
ne_50m_graticules_30.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,physical,inputs,
ne_110m_geography_marine_polys.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_geography_marine_polys.shp,Landda_develop_data,shapefiles,,,.shp,953304,NaturalEarth,natural_earth,physical,inputs,
ne_110m_geography_regions_polys.prj,Landda_develop_data,shapefiles,,,.prj,143,NaturalEarth,natural_earth,physical,inputs,
ne_110m_rivers_lake_centerlines.dbf,Landda_develop_data,shapefiles,,,.dbf,84395,NaturalEarth,natural_earth,physical,inputs,
ne_10m_glaciated_areas.dbf,Landda_develop_data,shapefiles,,,.dbf,300067,NaturalEarth,natural_earth,physical,inputs,
ne_50m_land.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_ocean_scale_rank.README.html,Landda_develop_data,shapefiles,,,.html,22965,NaturalEarth,natural_earth,physical,inputs,
ne_110m_coastline.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_50m_antarctic_ice_shelves_polys.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,physical,inputs,
ne_110m_graticules_1.README.html,Landda_develop_data,shapefiles,,,.html,26636,NaturalEarth,natural_earth,physical,inputs,
ne_10m_lakes.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_rivers_lake_centerlines.dbf,Landda_develop_data,shapefiles,,,.dbf,9797637,NaturalEarth,natural_earth,physical,inputs,
ne_10m_lakes_historic.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_10.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_playas.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_110m_geography_regions_points.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_lakes_north_america.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_50m_lakes.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_minor_islands.README.html,Landda_develop_data,shapefiles,,,.html,24176,NaturalEarth,natural_earth,physical,inputs,
ne_110m_land.dbf,Landda_develop_data,shapefiles,,,.dbf,3431,NaturalEarth,natural_earth,physical,inputs,
ne_50m_lakes_historic.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_K_200.shp,Landda_develop_data,shapefiles,,,.shp,2920876,NaturalEarth,natural_earth,physical,inputs,
ne_110m_geographic_lines.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_50m_ocean.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_F_5000.README.html,Landda_develop_data,shapefiles,,,.html,30890,NaturalEarth,natural_earth,physical,inputs,
ne_50m_glaciated_areas.shp,Landda_develop_data,shapefiles,,,.shp,323172,NaturalEarth,natural_earth,physical,inputs,
ne_50m_antarctic_ice_shelves_polys.cpg,Landda_develop_data,shapefiles,,,.cpg,5,NaturalEarth,natural_earth,physical,inputs,
ne_50m_antarctic_ice_shelves_polys.README.html,Landda_develop_data,shapefiles,,,.html,24165,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_30.shp,Landda_develop_data,shapefiles,,,.shp,129964,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_A_10000.dbf,Landda_develop_data,shapefiles,,,.dbf,261,NaturalEarth,natural_earth,physical,inputs,
ne_10m_land.prj,Landda_develop_data,shapefiles,,,.prj,145,NaturalEarth,natural_earth,physical,inputs,
ne_10m_graticules_1.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_10m_wgs84_bounding_box.shp,Landda_develop_data,shapefiles,,,.shp,35180,NaturalEarth,natural_earth,physical,inputs,
ne_110m_geography_regions_points.VERSION.txt,Landda_develop_data,shapefiles,,,.txt,7,NaturalEarth,natural_earth,physical,inputs,
ne_50m_wgs84_bounding_box.shx,Landda_develop_data,shapefiles,,,.shx,108,NaturalEarth,natural_earth,physical,inputs,
ne_50m_land.README.html,Landda_develop_data,shapefiles,,,.html,21891,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_K_200.dbf,Landda_develop_data,shapefiles,,,.dbf,20409,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_E_6000.prj,Landda_develop_data,shapefiles,,,.prj,147,NaturalEarth,natural_earth,physical,inputs,
ne_10m_land_ocean_label_points.README.html,Landda_develop_data,shapefiles,,,.html,24169,NaturalEarth,natural_earth,physical,inputs,
ne_10m_bathymetry_A_10000.shp,Landda_develop_data,shapefiles,,,.shp,1676,NaturalEarth,natural_earth,physical,inputs,
NE1_HR_LC_SR_W.tif,Landda_develop_data,raster_files,,,.tif,699969860,NaturalEarth,,,inputs,
images.json,Landda_develop_data,raster_files,,,.json,189,NaturalEarth,,,inputs,
NE1_50M_SR_W.tif,Landda_develop_data,raster_files,,,.tif,175043642,NaturalEarth,,,inputs,
ufs-land_C96_init_2010-12-31_23-00-00.nc,Landda_develop_data,era5,96,,.nc,1321296,forcing,init,,inputs,
C96_ERA5_forcing_2021-06-17.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-29.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-02-12.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-19.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2019-12-14.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-06.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-01-09.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-14.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-05.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-03.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-20.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-01-26.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-18.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-24.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2019-12-08.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-28.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-05.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-04.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-23.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-23.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2019-12-16.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-28.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-08.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-08.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-31.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-21.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-05-01.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-23.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-21.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-30.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-05-21.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2019-12-03.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-01-24.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-01-22.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-17.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-03.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-14.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-08.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-07.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-01.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-28.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-16.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-01.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-02.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-04.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-19.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-02.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-02-28.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-10-01.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-10.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-01.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-24.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-05-29.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-01.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-23.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-12.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-19.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-26.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-07.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-13.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-03.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-02.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-19.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-06.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-01-25.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-08.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-02-17.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-05.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-02-08.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-06-15.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-22.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-19.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-20.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-13.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-06.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-06.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-20.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2019-12-01.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2019-12-05.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-24.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-27.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-11-22.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-05-19.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-02-18.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-22.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-10-21.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-07.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-05.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-04-11.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-03-25.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-07-02.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-01-04.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-06.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-08-19.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2020-12-20.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
C96_ERA5_forcing_2021-09-10.nc,Landda_develop_data,era5,96,,.nc,12313780,forcing,datm,C96,inputs,
