Data File,Dataset Type,Category,Resolution (C),Ocean Resolution (mx),Data Format,File Size (Bytes),Version (YYYY),Sub-Category 1,Sub-Category 2,Sub-Category 3
C96_ERA5_forcing_2021-06-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-31.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-31.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-01.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-31.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-25.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-31.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-29.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-16.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-13.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-10.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-07.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-10-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-18.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-08.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-09-12.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-17.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-02.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-03.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-19.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-31.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-05.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-05-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-06.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-28.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-11.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-14.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-21.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-23.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-15.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-12-09.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-07-22.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-02-24.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-03-04.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-08-26.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2019-12-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2020-11-30.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-04-27.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-06-20.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
C96_ERA5_forcing_2021-01-31.nc,inputs,era5,96,,.nc,12313780,,forcing,datm,
ghcn_snwd_ioda_20191224.nc,inputs,snow_depth,,,.nc,775872,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191212.nc,inputs,snow_depth,,,.nc,819014,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191221.cdl,inputs,snow_depth,,,.cdl,673733,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191207.nc,inputs,snow_depth,,,.nc,703525,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191211.nc,inputs,snow_depth,,,.nc,825097,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191220.nc_new,inputs,snow_depth,,,.nc_new,969565,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191202.nc,inputs,snow_depth,,,.nc,756437,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191221.nc_new,inputs,snow_depth,,,.nc_new,957813,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191216.nc,inputs,snow_depth,,,.nc,867381,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191201.nc,inputs,snow_depth,,,.nc,800800,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191213.nc,inputs,snow_depth,,,.nc,707773,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191223.nc,inputs,snow_depth,,,.nc,706007,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191222.nc,inputs,snow_depth,,,.nc,701210,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191220.nc,inputs,snow_depth,,,.nc,969478,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191204.nc,inputs,snow_depth,,,.nc,823777,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191227.nc,inputs,snow_depth,,,.nc,782771,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191206.nc,inputs,snow_depth,,,.nc,708843,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191217.nc,inputs,snow_depth,,,.nc,752763,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191221_jediv7.nc,inputs,snow_depth,,,.nc,957877,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191215.nc,inputs,snow_depth,,,.nc,714440,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191220.cdl,inputs,snow_depth,,,.cdl,690680,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191220_jediv7.nc,inputs,snow_depth,,,.nc,969629,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191225.nc,inputs,snow_depth,,,.nc,773582,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191221.nc,inputs,snow_depth,,,.nc,957726,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191208.nc,inputs,snow_depth,,,.nc,703323,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191203.nc,inputs,snow_depth,,,.nc,753292,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191228.nc,inputs,snow_depth,,,.nc,708174,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191231.nc,inputs,snow_depth,,,.nc,821610,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191218.nc,inputs,snow_depth,,,.nc,824274,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191226.nc,inputs,snow_depth,,,.nc,704339,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191205.nc,inputs,snow_depth,,,.nc,819326,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191214.nc,inputs,snow_depth,,,.nc,782670,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191219.nc,inputs,snow_depth,,,.nc,730404,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191209.nc,inputs,snow_depth,,,.nc,719345,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191229.nc,inputs,snow_depth,,,.nc,709069,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191230.nc,inputs,snow_depth,,,.nc,729992,2019,DA,GHCN,v3
ghcn_snwd_ioda_20191210.nc,inputs,snow_depth,,,.nc,713148,2019,DA,GHCN,v3
ghcn_snwd_ioda_20000107.nc,inputs,snow_depth,,,.nc,958610,2000,DA,GHCN,v3
fake_ghcn_snwd_ioda_20000103.nc_new,inputs,snow_depth,,,.nc_new,953185,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000101.nc,inputs,snow_depth,,,.nc,960129,2000,DA,GHCN,v3
chvar_nc_file.py,inputs,snow_depth,,,.py,305,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000117.nc,inputs,snow_depth,,,.nc,959570,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000130.nc,inputs,snow_depth,,,.nc,652559,2000,DA,GHCN,v3
fake_ghcn_snwd_ioda_20000102.cdl,inputs,snow_depth,,,.cdl,664359,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000109.nc,inputs,snow_depth,,,.nc,956038,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000105.nc,inputs,snow_depth,,,.nc,957801,2000,DA,GHCN,v3
fake_ghcn_snwd_ioda_20000103.cdl,inputs,snow_depth,,,.cdl,657642,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000115.nc,inputs,snow_depth,,,.nc,959914,2000,DA,GHCN,v3
fake_ghcn_snwd_ioda_20000103_jediv7.nc,inputs,snow_depth,,,.nc,953249,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000110.nc,inputs,snow_depth,,,.nc,958977,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000119.nc,inputs,snow_depth,,,.nc,959944,2000,DA,GHCN,v3
fake_ghcn_snwd_ioda_20000102.nc_new,inputs,snow_depth,,,.nc_new,957813,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000108.nc,inputs,snow_depth,,,.nc,957820,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000116.nc,inputs,snow_depth,,,.nc,958652,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000104.nc,inputs,snow_depth,,,.nc,958752,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000111.nc,inputs,snow_depth,,,.nc,959304,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000103.nc,inputs,snow_depth,,,.nc,960345,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000131.nc,inputs,snow_depth,,,.nc,676918,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000118.nc,inputs,snow_depth,,,.nc,959624,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000102.nc,inputs,snow_depth,,,.nc,959983,2000,DA,GHCN,v3
fake_ghcn_snwd_ioda_20000102.nc,inputs,snow_depth,,,.nc,957726,2000,DA,GHCN,v3
fake_ghcn_snwd_ioda_20000103.nc,inputs,snow_depth,,,.nc,953098,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000106.nc,inputs,snow_depth,,,.nc,956236,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000112.nc,inputs,snow_depth,,,.nc,959012,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000113.nc,inputs,snow_depth,,,.nc,958965,2000,DA,GHCN,v3
fake_ghcn_snwd_ioda_20000102_jediv7.nc,inputs,snow_depth,,,.nc,957877,2000,DA,GHCN,v3
ghcn_snwd_ioda_20000114.nc,inputs,snow_depth,,,.nc,959879,2000,DA,GHCN,v3
ufs_land_restart.2019-12-21_00-00-00.nc,inputs,era5,,,.nc,14111215,,restarts,,
ufs_land_restart.2019-12-21_00-00-00.tile6.nc,inputs,gswp3,,,.nc,11487503,,restarts,2019,
ufs_land_restart.2019-12-21_00-00-00.tile2.nc,inputs,gswp3,,,.nc,11487503,,restarts,2019,
ufs_land_restart.2019-12-21_00-00-00.tile3.nc,inputs,gswp3,,,.nc,11487503,,restarts,2019,
ufs_land_restart.2019-12-21_00-00-00.tile4.nc,inputs,gswp3,,,.nc,11487503,,restarts,2019,
ufs_land_restart.2019-12-21_00-00-00.tile1.nc,inputs,gswp3,,,.nc,11487503,,restarts,2019,
ufs_land_restart.2019-12-21_00-00-00.tile5.nc,inputs,gswp3,,,.nc,11487503,,restarts,2019,
ufs.cpld.cpl.r.2000-01-03-00000.nc,inputs,gswp3,,,.nc,13390912,,restarts,,
ufs.cpld.datm.r.2000-01-03-00000.nc,inputs,gswp3,,,.nc,18904,,restarts,,
ufs.cpld.lnd.out.2000-01-03-00000.tile3.nc,inputs,gswp3,,,.nc,11555364,,restarts,,
ufs.cpld.lnd.out.2000-01-03-00000.tile5.nc,inputs,gswp3,,,.nc,11555364,,restarts,,
ufs.cpld.lnd.out.2000-01-03-00000.tile4.nc,inputs,gswp3,,,.nc,11555364,,restarts,,
ufs.cpld.lnd.out.2000-01-03-00000.tile1.nc,inputs,gswp3,,,.nc,11555364,,restarts,,
ufs.cpld.lnd.out.2000-01-03-00000.tile6.nc,inputs,gswp3,,,.nc,11555364,,restarts,,
ufs.cpld.lnd.out.2000-01-03-00000.tile2.nc,inputs,gswp3,,,.nc,11555364,,restarts,,
ufs-land_C96_static_fields.nc,inputs,,96,,.nc,7991744,,static,,
oro_C96.mx100.tile2.nc,inputs,,96,100,.nc,834883,,orog_files,,
oro_C96.mx100.tile3.nc,inputs,,96,100,.nc,834883,,orog_files,,
oro_C96.mx100.tile1.nc,inputs,,96,100,.nc,834883,,orog_files,,
oro_C96.mx100.tile6.nc,inputs,,96,100,.nc,834883,,orog_files,,
oro_C96.mx100.tile4.nc,inputs,,96,100,.nc,834883,,orog_files,,
oro_C96.mx100.tile5.nc,inputs,,96,100,.nc,834883,,orog_files,,
ufs-land_C96_init_fields.tile3.nc,inputs,NOAHMP_IC,96,,.nc,665156,,UFS_WM,,
ufs-land_C96_init_fields.tile5.nc,inputs,NOAHMP_IC,96,,.nc,665156,,UFS_WM,,
ufs-land_C96_init_fields.tile1.nc,inputs,NOAHMP_IC,96,,.nc,665156,,UFS_WM,,
ufs-land_C96_init_fields.tile2.nc,inputs,NOAHMP_IC,96,,.nc,665156,,UFS_WM,,
ufs-land_C96_init_fields.tile4.nc,inputs,NOAHMP_IC,96,,.nc,665156,,UFS_WM,,
ufs-land_C96_init_fields.tile6.nc,inputs,NOAHMP_IC,96,,.nc,665156,,UFS_WM,,
oro_data.tile6.nc,inputs,FV3_input_data,,,.nc,753517,,UFS_WM,INPUT_L127,
C96_grid.tile3.nc,inputs,FV3_input_data,96,,.nc,2094971,,UFS_WM,INPUT_L127,
sfc_data.tile5.nc,inputs,FV3_input_data,,,.nc,4699919,,UFS_WM,INPUT_L127,
gfs_ctrl.nc,inputs,FV3_input_data,,,.nc,8553,,UFS_WM,INPUT_L127,
oro_data_ss.tile2.nc,inputs,FV3_input_data,,,.nc,369108,,UFS_WM,INPUT_L127,
oro_data.tile3.nc,inputs,FV3_input_data,,,.nc,753517,,UFS_WM,INPUT_L127,
C96_grid.tile6.nc,inputs,FV3_input_data,96,,.nc,2094971,,UFS_WM,INPUT_L127,
oro_data_ss.tile1.nc,inputs,FV3_input_data,,,.nc,369108,,UFS_WM,INPUT_L127,
oro_data_ss.tile5.nc,inputs,FV3_input_data,,,.nc,369108,,UFS_WM,INPUT_L127,
C96_grid.tile5.nc,inputs,FV3_input_data,96,,.nc,2094971,,UFS_WM,INPUT_L127,
sfc_data.tile6.nc,inputs,FV3_input_data,,,.nc,4699919,,UFS_WM,INPUT_L127,
oro_data_ls.tile4.nc,inputs,FV3_input_data,,,.nc,369108,,UFS_WM,INPUT_L127,
gfs_data.tile4.nc,inputs,FV3_input_data,,,.nc,138283253,,UFS_WM,INPUT_L127,
oro_data.tile1.nc,inputs,FV3_input_data,,,.nc,753517,,UFS_WM,INPUT_L127,
oro_data.tile2.nc,inputs,FV3_input_data,,,.nc,753517,,UFS_WM,INPUT_L127,
sfc_data.tile3.nc,inputs,FV3_input_data,,,.nc,4699919,,UFS_WM,INPUT_L127,
oro_data_ls.tile1.nc,inputs,FV3_input_data,,,.nc,369108,,UFS_WM,INPUT_L127,
oro_data.tile5.nc,inputs,FV3_input_data,,,.nc,753517,,UFS_WM,INPUT_L127,
oro_data.tile4.nc,inputs,FV3_input_data,,,.nc,753517,,UFS_WM,INPUT_L127,
oro_data_ls.tile5.nc,inputs,FV3_input_data,,,.nc,369108,,UFS_WM,INPUT_L127,
