Data File,UFS Component,Resolution (C),Ocean Resolution (o),Ocean Resolution (mx),Ocean Resolution (w/o symbol),Data Format,File Size (Bytes),Category,Sub-Category,Dataset,Version
C48.mx500.vegetation_type.tile5.nc,FV3_input_data48,48,,500,,.nc,36645,,INPUT_L127_v2_sfc,input-data-20221101,
C48.mx500.vegetation_type.tile6.nc,FV3_input_data48,48,,500,,.nc,36645,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_ctrl.nc,FV3_input_data48,48,,,,.nc,10260,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile1.nc,FV3_input_data48,48,,,,.nc,17891726,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile2.nc,FV3_input_data48,48,,,,.nc,17891726,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile3.nc,FV3_input_data48,48,,,,.nc,17891726,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile4.nc,FV3_input_data48,48,,,,.nc,17891726,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile5.nc,FV3_input_data48,48,,,,.nc,17891726,,INPUT_L127_v2_sfc,input-data-20221101,
gfs_data.tile6.nc,FV3_input_data48,48,,,,.nc,17891726,,INPUT_L127_v2_sfc,input-data-20221101,
grid_spec.nc,FV3_input_data48,48,,,,.nc,22010,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile1.nc,FV3_input_data48,48,,,,.nc,226627,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile2.nc,FV3_input_data48,48,,,,.nc,226627,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile3.nc,FV3_input_data48,48,,,,.nc,226627,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile4.nc,FV3_input_data48,48,,,,.nc,226627,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile5.nc,FV3_input_data48,48,,,,.nc,226627,,INPUT_L127_v2_sfc,input-data-20221101,
oro_data.tile6.nc,FV3_input_data48,48,,,,.nc,226627,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile1.nc,FV3_input_data48,48,,,,.nc,1327149,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile2.nc,FV3_input_data48,48,,,,.nc,1327149,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile3.nc,FV3_input_data48,48,,,,.nc,1327149,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile4.nc,FV3_input_data48,48,,,,.nc,1327149,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile5.nc,FV3_input_data48,48,,,,.nc,1327149,,INPUT_L127_v2_sfc,input-data-20221101,
sfc_data.tile6.nc,FV3_input_data48,48,,,,.nc,1327149,,INPUT_L127_v2_sfc,input-data-20221101,
global_mxsnoalb.uariz.t62.192.94.rg.grb,FV3_input_data48,48,,,,.grb,9908,,,input-data-20221101,
global_slmask.t62.192.94.grb,FV3_input_data48,48,,,,.grb,9108,,,input-data-20221101,
global_snoclim.1.875.grb,FV3_input_data48,48,,,,.grb,438768,,,input-data-20221101,
global_snowfree_albedo.bosu.t62.192.94.rg.grb,FV3_input_data48,48,,,,.grb,475584,,,input-data-20221101,
global_soilmgldas.statsgo.t92.192.94.grb,FV3_input_data48,48,,,,.grb,435360,,,input-data-20221101,
global_soiltype.statsgo.t62.192.94.rg.grb,FV3_input_data48,48,,,,.grb,5370,,,input-data-20221101,
global_vegtype.igbp.t62.192.94.rg.grb,FV3_input_data48,48,,,,.grb,6126,,,input-data-20221101,
ugwp_c384_tau.nc,FV3_input_data48,48,,,,.nc,4868,,,input-data-20221101,
C768_grid.tile1.nc,FV3_input_data768,768,,,,.nc,132258685,,INPUT_L127,input-data-20221101,
C768_grid.tile2.nc,FV3_input_data768,768,,,,.nc,132258685,,INPUT_L127,input-data-20221101,
C768_grid.tile3.nc,FV3_input_data768,768,,,,.nc,132258685,,INPUT_L127,input-data-20221101,
C768_grid.tile4.nc,FV3_input_data768,768,,,,.nc,132258685,,INPUT_L127,input-data-20221101,
C768_grid.tile5.nc,FV3_input_data768,768,,,,.nc,132258685,,INPUT_L127,input-data-20221101,
C768_grid.tile6.nc,FV3_input_data768,768,,,,.nc,132258685,,INPUT_L127,input-data-20221101,
gfs_ctrl.nc,FV3_input_data768,768,,,,.nc,8553,,INPUT_L127,input-data-20221101,
gfs_data.tile1.nc,FV3_input_data768,768,,,,.nc,4550333023,,INPUT_L127,input-data-20221101,
gfs_data.tile2.nc,FV3_input_data768,768,,,,.nc,4550333023,,INPUT_L127,input-data-20221101,
gfs_data.tile3.nc,FV3_input_data768,768,,,,.nc,4550333023,,INPUT_L127,input-data-20221101,
gfs_data.tile4.nc,FV3_input_data768,768,,,,.nc,4550333023,,INPUT_L127,input-data-20221101,
gfs_data.tile5.nc,FV3_input_data768,768,,,,.nc,4550333023,,INPUT_L127,input-data-20221101,
gfs_data.tile6.nc,FV3_input_data768,768,,,,.nc,4550333023,,INPUT_L127,input-data-20221101,
grid_spec.nc,FV3_input_data768,768,,,,.nc,22018,,INPUT_L127,input-data-20221101,
oro_data.tile1.nc,FV3_input_data768,768,,,,.nc,47207533,,INPUT_L127,input-data-20221101,
oro_data.tile2.nc,FV3_input_data768,768,,,,.nc,47207533,,INPUT_L127,input-data-20221101,
oro_data.tile3.nc,FV3_input_data768,768,,,,.nc,47207533,,INPUT_L127,input-data-20221101,
oro_data.tile4.nc,FV3_input_data768,768,,,,.nc,47207533,,INPUT_L127,input-data-20221101,
oro_data.tile5.nc,FV3_input_data768,768,,,,.nc,47207533,,INPUT_L127,input-data-20221101,
oro_data.tile6.nc,FV3_input_data768,768,,,,.nc,47207533,,INPUT_L127,input-data-20221101,
sfc_data.tile1.nc,FV3_input_data768,768,,,,.nc,297331727,,INPUT_L127,input-data-20221101,
sfc_data.tile2.nc,FV3_input_data768,768,,,,.nc,297331727,,INPUT_L127,input-data-20221101,
sfc_data.tile3.nc,FV3_input_data768,768,,,,.nc,297331727,,INPUT_L127,input-data-20221101,
sfc_data.tile4.nc,FV3_input_data768,768,,,,.nc,297331727,,INPUT_L127,input-data-20221101,
sfc_data.tile5.nc,FV3_input_data768,768,,,,.nc,297331727,,INPUT_L127,input-data-20221101,
sfc_data.tile6.nc,FV3_input_data768,768,,,,.nc,297331727,,INPUT_L127,input-data-20221101,
global_mxsnoalb.uariz.t1534.3072.1536.rg.grb,FV3_input_data768,768,,,,.grb,2582138,,,input-data-20221101,
global_slmask.t1534.3072.1536.grb,FV3_input_data768,768,,,,.grb,2359380,,,input-data-20221101,
global_snoclim.1.875.grb,FV3_input_data768,768,,,,.grb,438768,,,input-data-20221101,
global_snowfree_albedo.bosu.t1534.3072.1536.rg.grb,FV3_input_data768,768,,,,.grb,123942624,,,input-data-20221101,
global_soilmgldas.statsgo.t1534.3072.1536.grb,FV3_input_data768,768,,,,.grb,111393120,,,input-data-20221101,
global_soiltype.statsgo.t1534.3072.1536.rg.grb,FV3_input_data768,768,,,,.grb,1386804,,,input-data-20221101,
global_vegtype.igbp.t1534.3072.1536.rg.grb,FV3_input_data768,768,,,,.grb,1586026,,,input-data-20221101,
merra2.aerclim.2003-2014.m01.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2.aerclim.2003-2014.m02.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2.aerclim.2003-2014.m03.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2.aerclim.2003-2014.m04.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2.aerclim.2003-2014.m05.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2.aerclim.2003-2014.m06.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2.aerclim.2003-2014.m07.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2.aerclim.2003-2014.m08.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2.aerclim.2003-2014.m09.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2.aerclim.2003-2014.m10.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2.aerclim.2003-2014.m11.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2.aerclim.2003-2014.m12.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,1018901352,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m01.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m02.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m03.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m04.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m05.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m06.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m07.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m08.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m09.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m10.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m11.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
merra2C.aerclim.2003-2014.m12.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,64218936,,MERRA2,input-data-20221101,
test.x,FV3_input_data_INCCN_aeroclim,,,,,.x,2736,,MERRA2,input-data-20221101,
optics_BC.v1_3.dat,FV3_input_data_INCCN_aeroclim,,,,,.dat,202000,,aer_data,input-data-20221101,
optics_DU.v15_3.dat,FV3_input_data_INCCN_aeroclim,,,,,.dat,461637,,aer_data,input-data-20221101,
optics_DU.v15_3.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,73711072,,aer_data,input-data-20221101,
optics_OC.v1_3.dat,FV3_input_data_INCCN_aeroclim,,,,,.dat,202000,,aer_data,input-data-20221101,
optics_SS.v3_3.dat,FV3_input_data_INCCN_aeroclim,,,,,.dat,502753,,aer_data,input-data-20221101,
optics_SU.v1_3.dat,FV3_input_data_INCCN_aeroclim,,,,,.dat,101749,,aer_data,input-data-20221101,
cam5_4_143_NAAI_monclimo2.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,87597720,,mg2_IN_CCN,input-data-20221101,
cam5_4_143_NPCCN_monclimo2.nc,FV3_input_data_INCCN_aeroclim,,,,,.nc,87597740,,mg2_IN_CCN,input-data-20221101,
DETAMPNEW_DATA.expanded_rain_LE,FV3_input_data_L149,,,,,.expanded_rain_LE,86408,,,input-data-20221101,
GENPARM.TBL,FV3_input_data_L149,,,,,.TBL,245,,,input-data-20221101,
C96_grid.tile1.nc,FV3_input_data_L149,96,,,,.nc,2094935,,INPUT,input-data-20221101,
C96_grid.tile2.nc,FV3_input_data_L149,96,,,,.nc,2094935,,INPUT,input-data-20221101,
C96_grid.tile3.nc,FV3_input_data_L149,96,,,,.nc,2094935,,INPUT,input-data-20221101,
C96_grid.tile4.nc,FV3_input_data_L149,96,,,,.nc,2094935,,INPUT,input-data-20221101,
C96_grid.tile5.nc,FV3_input_data_L149,96,,,,.nc,2094935,,INPUT,input-data-20221101,
C96_grid.tile6.nc,FV3_input_data_L149,96,,,,.nc,2094935,,INPUT,input-data-20221101,
C96_oro_data.tile1.nc,FV3_input_data_L149,96,,,,.nc,753517,,INPUT,input-data-20221101,
C96_oro_data.tile2.nc,FV3_input_data_L149,96,,,,.nc,753517,,INPUT,input-data-20221101,
C96_oro_data.tile3.nc,FV3_input_data_L149,96,,,,.nc,753517,,INPUT,input-data-20221101,
C96_oro_data.tile4.nc,FV3_input_data_L149,96,,,,.nc,753517,,INPUT,input-data-20221101,
C96_oro_data.tile5.nc,FV3_input_data_L149,96,,,,.nc,753517,,INPUT,input-data-20221101,
C96_oro_data.tile6.nc,FV3_input_data_L149,96,,,,.nc,753517,,INPUT,input-data-20221101,
coupler.res,FV3_input_data_L149,,,,,.res,300,,INPUT,input-data-20221101,
fv_core.res.nc,FV3_input_data_L149,,,,,.nc,21036,,INPUT,input-data-20221101,
fv_core.res.tile1.nc,FV3_input_data_L149,,,,,.nc,33129604,,INPUT,input-data-20221101,
fv_core.res.tile2.nc,FV3_input_data_L149,,,,,.nc,33129604,,INPUT,input-data-20221101,
fv_core.res.tile3.nc,FV3_input_data_L149,,,,,.nc,33129604,,INPUT,input-data-20221101,
fv_core.res.tile4.nc,FV3_input_data_L149,,,,,.nc,33129604,,INPUT,input-data-20221101,
fv_core.res.tile5.nc,FV3_input_data_L149,,,,,.nc,33129604,,INPUT,input-data-20221101,
fv_core.res.tile6.nc,FV3_input_data_L149,,,,,.nc,33129604,,INPUT,input-data-20221101,
fv_srf_wnd.res.tile1.nc,FV3_input_data_L149,,,,,.nc,92200,,INPUT,input-data-20221101,
fv_srf_wnd.res.tile2.nc,FV3_input_data_L149,,,,,.nc,92200,,INPUT,input-data-20221101,
fv_srf_wnd.res.tile3.nc,FV3_input_data_L149,,,,,.nc,92200,,INPUT,input-data-20221101,
fv_srf_wnd.res.tile4.nc,FV3_input_data_L149,,,,,.nc,92200,,INPUT,input-data-20221101,
fv_srf_wnd.res.tile5.nc,FV3_input_data_L149,,,,,.nc,92200,,INPUT,input-data-20221101,
fv_srf_wnd.res.tile6.nc,FV3_input_data_L149,,,,,.nc,92200,,INPUT,input-data-20221101,
fv_tracer.res.tile1.nc,FV3_input_data_L149,,,,,.nc,60440664,,INPUT,input-data-20221101,
fv_tracer.res.tile2.nc,FV3_input_data_L149,,,,,.nc,60440664,,INPUT,input-data-20221101,
fv_tracer.res.tile3.nc,FV3_input_data_L149,,,,,.nc,60440664,,INPUT,input-data-20221101,
fv_tracer.res.tile4.nc,FV3_input_data_L149,,,,,.nc,60440664,,INPUT,input-data-20221101,
fv_tracer.res.tile5.nc,FV3_input_data_L149,,,,,.nc,60440664,,INPUT,input-data-20221101,
fv_tracer.res.tile6.nc,FV3_input_data_L149,,,,,.nc,60440664,,INPUT,input-data-20221101,
gfs_ctrl.nc,FV3_input_data_L149,,,,,.nc,8612,,INPUT,input-data-20221101,
grid_spec.nc,FV3_input_data_L149,,,,,.nc,21966,,INPUT,input-data-20221101,
oro_data.tile1.nc,FV3_input_data_L149,,,,,.nc,753517,,INPUT,input-data-20221101,
oro_data.tile2.nc,FV3_input_data_L149,,,,,.nc,753517,,INPUT,input-data-20221101,
oro_data.tile3.nc,FV3_input_data_L149,,,,,.nc,753517,,INPUT,input-data-20221101,
oro_data.tile4.nc,FV3_input_data_L149,,,,,.nc,753517,,INPUT,input-data-20221101,
oro_data.tile5.nc,FV3_input_data_L149,,,,,.nc,753517,,INPUT,input-data-20221101,
oro_data.tile6.nc,FV3_input_data_L149,,,,,.nc,753517,,INPUT,input-data-20221101,
phy_data.tile1.nc,FV3_input_data_L149,,,,,.nc,22433576,,INPUT,input-data-20221101,
phy_data.tile2.nc,FV3_input_data_L149,,,,,.nc,22433576,,INPUT,input-data-20221101,
phy_data.tile3.nc,FV3_input_data_L149,,,,,.nc,22433576,,INPUT,input-data-20221101,
phy_data.tile4.nc,FV3_input_data_L149,,,,,.nc,22433576,,INPUT,input-data-20221101,
phy_data.tile5.nc,FV3_input_data_L149,,,,,.nc,22433576,,INPUT,input-data-20221101,
phy_data.tile6.nc,FV3_input_data_L149,,,,,.nc,22433576,,INPUT,input-data-20221101,
sfc_ctrl.nc,FV3_input_data_L149,,,,,.nc,12267,,INPUT,input-data-20221101,
sfc_data.tile1.nc,FV3_input_data_L149,,,,,.nc,4298932,,INPUT,input-data-20221101,
sfc_data.tile2.nc,FV3_input_data_L149,,,,,.nc,4298932,,INPUT,input-data-20221101,
sfc_data.tile3.nc,FV3_input_data_L149,,,,,.nc,4298932,,INPUT,input-data-20221101,
sfc_data.tile4.nc,FV3_input_data_L149,,,,,.nc,4298932,,INPUT,input-data-20221101,
sfc_data.tile5.nc,FV3_input_data_L149,,,,,.nc,4298932,,INPUT,input-data-20221101,
sfc_data.tile6.nc,FV3_input_data_L149,,,,,.nc,4298932,,INPUT,input-data-20221101,
SOILPARM.TBL,FV3_input_data_L149,,,,,.TBL,2184,,,input-data-20221101,
VEGPARM.TBL,FV3_input_data_L149,,,,,.TBL,2364,,,input-data-20221101,
gfs_ctrl.nc,FV3_input_data_L149,,,,,.nc,8905,,,input-data-20221101,
global_mxsnoalb.uariz.t126.384.190.rg.grb,FV3_input_data_L149,,,,,.grb,39994,,,input-data-20221101,
global_slmask.t1534.3072.1536.grb,FV3_input_data_L149,,,,,.grb,2359380,,,input-data-20221101,
global_snoclim.1.875.grb,FV3_input_data_L149,,,,,.grb,438768,,,input-data-20221101,
global_snowfree_albedo.bosu.t126.384.190.rg.grb,FV3_input_data_L149,,,,,.grb,1919712,,,input-data-20221101,
global_soilmgldas.t126.384.190.grb,FV3_input_data_L149,,,,,.grb,1743072,,,input-data-20221101,
global_soiltype.statsgo.t126.384.190.rg.grb,FV3_input_data_L149,,,,,.grb,21524,,,input-data-20221101,
global_vegtype.igbp.t126.384.190.rg.grb,FV3_input_data_L149,,,,,.grb,24602,,,input-data-20221101,
nems.configure,FV3_input_data_L149,,,,,.configure,76,,,input-data-20221101,
rrtmgp-cloud-optics-coeffs-lw.nc,FV3_input_data_RRTMGP,,,,,.nc,32212,,,input-data-20221101,
rrtmgp-cloud-optics-coeffs-sw.nc,FV3_input_data_RRTMGP,,,,,.nc,28888,,,input-data-20221101,
rrtmgp-data-lw-g128-210809.nc,FV3_input_data_RRTMGP,,,,,.nc,16333600,,,input-data-20221101,
rrtmgp-data-lw-g256-2018-12-04.nc,FV3_input_data_RRTMGP,,,,,.nc,32531496,,,input-data-20221101,
rrtmgp-data-sw-g112-210809.nc,FV3_input_data_RRTMGP,,,,,.nc,7537668,,,input-data-20221101,
rrtmgp-data-sw-g224-2018-12-04.nc,FV3_input_data_RRTMGP,,,,,.nc,15001445,,,input-data-20221101,
rrtmgp-lw-prototype-g128-210413.nc,FV3_input_data_RRTMGP,,,,,.nc,16397969,,,input-data-20221101,
rrtmgp-sw-prototype-g131-210413.nc,FV3_input_data_RRTMGP,,,,,.nc,8875575,,,input-data-20221101,
C775_grid.tile7.halo3.nc,FV3_input_data_conus13km,775,,,,.nc,21500789,,INPUT,input-data-20221101,
SMOKE_GBBEPx_data.nc,FV3_input_data_conus13km,,,,,.nc,36033384,,INPUT,input-data-20221101,
SMOKE_RRFS_data.nc,FV3_input_data_conus13km,,,,,.nc,36041571,,INPUT,input-data-20221101,
coupler.res,FV3_input_data_conus13km,,,,,.res,300,,INPUT,input-data-20221101,
dust12m_data.nc,FV3_input_data_conus13km,,,,,.nc,22804263,,INPUT,input-data-20221101,
emi_data.nc,FV3_input_data_conus13km,,,,,.nc,2959104,,INPUT,input-data-20221101,
fv_core.res.nc,FV3_input_data_conus13km,,,,,.nc,17792,,INPUT,input-data-20221101,
fv_core.res.tile1.nc,FV3_input_data_conus13km,,,,,.nc,143879284,,INPUT,input-data-20221101,
fv_srf_wnd.res.tile1.nc,FV3_input_data_conus13km,,,,,.nc,756936,,INPUT,input-data-20221101,
fv_tracer.res.tile1.nc,FV3_input_data_conus13km,,,,,.nc,310550936,,INPUT,input-data-20221101,
gfs_bndy.tile7.000.nc,FV3_input_data_conus13km,,,,,.nc,129949847,,INPUT,input-data-20221101,
gfs_bndy.tile7.001.nc,FV3_input_data_conus13km,,,,,.nc,129949847,,INPUT,input-data-20221101,
gfs_bndy.tile7.002.nc,FV3_input_data_conus13km,,,,,.nc,129949847,,INPUT,input-data-20221101,
gfs_bndy.tile7.003.nc,FV3_input_data_conus13km,,,,,.nc,129949847,,INPUT,input-data-20221101,
gfs_ctrl.nc,FV3_input_data_conus13km,,,,,.nc,7561,,INPUT,input-data-20221101,
gfs_data.nc,FV3_input_data_conus13km,,,,,.nc,143879284,,INPUT,input-data-20221101,
grid.tile7.halo4.nc,FV3_input_data_conus13km,,,,,.nc,21788725,,INPUT,input-data-20221101,
grid_spec.nc,FV3_input_data_conus13km,,,,,.nc,9650,,INPUT,input-data-20221101,
oro_data.nc,FV3_input_data_conus13km,,,,,.nc,7370114,,INPUT,input-data-20221101,
oro_data.tile7.halo4.nc,FV3_input_data_conus13km,,,,,.nc,7777154,,INPUT,input-data-20221101,
oro_data_ls.nc,FV3_input_data_conus13km,,,,,.nc,3675348,,INPUT,input-data-20221101,
oro_data_ss.nc,FV3_input_data_conus13km,,,,,.nc,3675348,,INPUT,input-data-20221101,
phy_data.nc,FV3_input_data_conus13km,,,,,.nc,679142664,,INPUT,input-data-20221101,
sfc_data.nc,FV3_input_data_conus13km,,,,,.nc,99986432,,INPUT,input-data-20221101,
CCN_ACTIVATE.BIN,FV3_input_data_gsd,,,,,.BIN,35288,,,input-data-20221101,
oro_data_ls.tile1.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
oro_data_ls.tile2.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
oro_data_ls.tile3.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
oro_data_ls.tile4.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
oro_data_ls.tile5.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
oro_data_ls.tile6.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
oro_data_ss.tile1.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
oro_data_ss.tile2.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
oro_data_ss.tile3.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
oro_data_ss.tile4.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
oro_data_ss.tile5.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
oro_data_ss.tile6.nc,FV3_input_data_gsd,,,,,.nc,369108,,drag_suite,input-data-20221101,
freezeH2O.dat,FV3_input_data_gsd,,,,,.dat,254944848,,,input-data-20221101,
qr_acr_qg.dat,FV3_input_data_gsd,,,,,.dat,51518256,,,input-data-20221101,
qr_acr_qgV2.dat,FV3_input_data_gsd,,,,,.dat,68077680,,,input-data-20221101,
qr_acr_qs.dat,FV3_input_data_gsd,,,,,.dat,33118944,,,input-data-20221101,
qr_acr_qsV2.dat,FV3_input_data_gsd,,,,,.dat,33118944,,,input-data-20221101,
thompson_tables_precomp.sl,FV3_input_data_gsd,,,,,.sl,346898452,,,input-data-20221101,
C3342_grid.tile7.halo3.nc,FV3_input_data_regional_stoch,3342,,,,.nc,114973749,,,input-data-20221101,
gfs_bndy.tile7.000.nc,FV3_input_data_regional_stoch,,,,,.nc,212774431,,,input-data-20221101,
gfs_bndy.tile7.001.nc,FV3_input_data_regional_stoch,,,,,.nc,212774431,,,input-data-20221101,
gfs_ctrl.nc,FV3_input_data_regional_stoch,,,,,.nc,7545,,,input-data-20221101,
gfs_data.nc,FV3_input_data_regional_stoch,,,,,.nc,2768758041,,,input-data-20221101,
gfs_data.tile7.halo0.nc,FV3_input_data_regional_stoch,,,,,.nc,2768758041,,,input-data-20221101,
grid.tile7.halo4.nc,FV3_input_data_regional_stoch,,,,,.nc,115625461,,,input-data-20221101,
grid_spec.nc,FV3_input_data_regional_stoch,,,,,.nc,9442,,,input-data-20221101,
oro_data.nc,FV3_input_data_regional_stoch,,,,,.nc,40340354,,,input-data-20221101,
oro_data.tile7.halo4.nc,FV3_input_data_regional_stoch,,,,,.nc,41267074,,,input-data-20221101,
oro_data_ls.nc,FV3_input_data_regional_stoch,,,,,.nc,24193664,,,input-data-20221101,
oro_data_ss.nc,FV3_input_data_regional_stoch,,,,,.nc,24193700,,,input-data-20221101,
sfc_data.nc,FV3_input_data_regional_stoch,,,,,.nc,241967731,,,input-data-20221101,
sfc_data.tile7.halo0.nc,FV3_input_data_regional_stoch,,,,,.nc,241967731,,,input-data-20221101,
gfs_ctrl.nc,FV3_input_frac,192,,050,,.nc,8553,,C192_L127.mx050_frac,input-data-20221101,
gfs_data.tile1.nc,FV3_input_frac,192,,050,,.nc,189453147,,C192_L127.mx050_frac,input-data-20221101,
gfs_data.tile2.nc,FV3_input_frac,192,,050,,.nc,189453147,,C192_L127.mx050_frac,input-data-20221101,
gfs_data.tile3.nc,FV3_input_frac,192,,050,,.nc,189453147,,C192_L127.mx050_frac,input-data-20221101,
gfs_data.tile4.nc,FV3_input_frac,192,,050,,.nc,189453147,,C192_L127.mx050_frac,input-data-20221101,
gfs_data.tile5.nc,FV3_input_frac,192,,050,,.nc,189453147,,C192_L127.mx050_frac,input-data-20221101,
gfs_data.tile6.nc,FV3_input_frac,192,,050,,.nc,189453147,,C192_L127.mx050_frac,input-data-20221101,
oro_data.tile1.nc,FV3_input_frac,192,,050,,.nc,3266621,,C192_L127.mx050_frac,input-data-20221101,
oro_data.tile2.nc,FV3_input_frac,192,,050,,.nc,3266621,,C192_L127.mx050_frac,input-data-20221101,
oro_data.tile3.nc,FV3_input_frac,192,,050,,.nc,3266621,,C192_L127.mx050_frac,input-data-20221101,
oro_data.tile4.nc,FV3_input_frac,192,,050,,.nc,3266621,,C192_L127.mx050_frac,input-data-20221101,
oro_data.tile5.nc,FV3_input_frac,192,,050,,.nc,3266621,,C192_L127.mx050_frac,input-data-20221101,
oro_data.tile6.nc,FV3_input_frac,192,,050,,.nc,3266621,,C192_L127.mx050_frac,input-data-20221101,
sfc_data.tile1.nc,FV3_input_frac,192,,050,,.nc,6962524,,C192_L127.mx050_frac,input-data-20221101,
sfc_data.tile2.nc,FV3_input_frac,192,,050,,.nc,6962524,,C192_L127.mx050_frac,input-data-20221101,
sfc_data.tile3.nc,FV3_input_frac,192,,050,,.nc,6962524,,C192_L127.mx050_frac,input-data-20221101,
sfc_data.tile4.nc,FV3_input_frac,192,,050,,.nc,6962524,,C192_L127.mx050_frac,input-data-20221101,
sfc_data.tile5.nc,FV3_input_frac,192,,050,,.nc,6962524,,C192_L127.mx050_frac,input-data-20221101,
