Data File,UFS Component,Resolution (C),Ocean Resolution (o),Ocean Resolution (mx),Ocean Resolution (w/o symbol),Data Format,Category,Sub-Category,Dataset,File Size (Bytes),Version
qfed2.emis_nh3.006.20120706.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1025866,2012
qfed2.emis_nh3.006.20120707.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1048772,2012
qfed2.emis_oc.006.20120701.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1009727,2012
qfed2.emis_oc.006.20120702.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1020256,2012
qfed2.emis_oc.006.20120703.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1043474,2012
qfed2.emis_oc.006.20120704.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1041938,2012
qfed2.emis_oc.006.20120705.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1042098,2012
qfed2.emis_oc.006.20120706.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1026891,2012
qfed2.emis_oc.006.20120707.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1049800,2012
qfed2.emis_so2.006.20120701.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1008684,2012
qfed2.emis_so2.006.20120702.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1019110,2012
qfed2.emis_so2.006.20120703.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1041897,2012
qfed2.emis_so2.006.20120704.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1041135,2012
qfed2.emis_so2.006.20120705.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1040949,2012
qfed2.emis_so2.006.20120706.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1025333,2012
qfed2.emis_so2.006.20120707.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1048078,2012
qfed2.emis_bc.006.20121001.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1158554,2012
qfed2.emis_bc.006.20121002.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1178825,2012
qfed2.emis_bc.006.20121003.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1168121,2012
qfed2.emis_bc.006.20121004.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1187172,2012
qfed2.emis_bc.006.20121005.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1156021,2012
qfed2.emis_bc.006.20121006.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1174302,2012
qfed2.emis_bc.006.20121007.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1148691,2012
qfed2.emis_nh3.006.20121001.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1159409,2012
qfed2.emis_nh3.006.20121002.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1179150,2012
qfed2.emis_nh3.006.20121003.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1168994,2012
qfed2.emis_nh3.006.20121004.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1187877,2012
qfed2.emis_nh3.006.20121005.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1157030,2012
qfed2.emis_nh3.006.20121006.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1175201,2012
qfed2.emis_nh3.006.20121007.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1149002,2012
qfed2.emis_oc.006.20121001.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1160008,2012
qfed2.emis_oc.006.20121002.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1180239,2012
qfed2.emis_oc.006.20121003.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1169553,2012
qfed2.emis_oc.006.20121004.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1189118,2012
qfed2.emis_oc.006.20121005.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1157878,2012
qfed2.emis_oc.006.20121006.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1175974,2012
qfed2.emis_oc.006.20121007.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1150638,2012
qfed2.emis_so2.006.20121001.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1158693,2012
qfed2.emis_so2.006.20121002.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1178718,2012
qfed2.emis_so2.006.20121003.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1167917,2012
qfed2.emis_so2.006.20121004.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1186886,2012
qfed2.emis_so2.006.20121005.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1156443,2012
qfed2.emis_so2.006.20121006.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1173838,2012
qfed2.emis_so2.006.20121007.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1148144,2012
qfed2.emis_bc.006.20130101.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,930584,2013
qfed2.emis_bc.006.20130102.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,915300,2013
qfed2.emis_bc.006.20130103.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,920507,2013
qfed2.emis_bc.006.20130104.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,930124,2013
qfed2.emis_bc.006.20130105.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,936151,2013
qfed2.emis_bc.006.20130106.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,929190,2013
qfed2.emis_bc.006.20130107.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,926028,2013
qfed2.emis_nh3.006.20130101.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,931124,2013
qfed2.emis_nh3.006.20130102.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,915843,2013
qfed2.emis_nh3.006.20130103.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,921904,2013
qfed2.emis_nh3.006.20130104.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,930321,2013
qfed2.emis_nh3.006.20130105.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,936567,2013
qfed2.emis_nh3.006.20130106.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,929903,2013
qfed2.emis_nh3.006.20130107.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,926658,2013
qfed2.emis_oc.006.20130101.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,932594,2013
qfed2.emis_oc.006.20130102.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,917799,2013
qfed2.emis_oc.006.20130103.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,923037,2013
qfed2.emis_oc.006.20130104.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,931850,2013
qfed2.emis_oc.006.20130105.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,937589,2013
qfed2.emis_oc.006.20130106.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,930680,2013
qfed2.emis_oc.006.20130107.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,927628,2013
qfed2.emis_so2.006.20130101.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,930269,2013
qfed2.emis_so2.006.20130102.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,915033,2013
qfed2.emis_so2.006.20130103.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,920252,2013
qfed2.emis_so2.006.20130104.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,929387,2013
qfed2.emis_so2.006.20130105.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,936107,2013
qfed2.emis_so2.006.20130106.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,929182,2013
qfed2.emis_so2.006.20130107.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,926225,2013
qfed2.emis_bc.006.20130401.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1084338,2013
qfed2.emis_bc.006.20130402.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1081369,2013
qfed2.emis_bc.006.20130403.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1079810,2013
qfed2.emis_bc.006.20130404.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1094885,2013
qfed2.emis_bc.006.20130405.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1106016,2013
qfed2.emis_bc.006.20130406.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1090232,2013
qfed2.emis_bc.006.20130407.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1093503,2013
qfed2.emis_nh3.006.20130401.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1085507,2013
qfed2.emis_nh3.006.20130402.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1082321,2013
qfed2.emis_nh3.006.20130403.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1080825,2013
qfed2.emis_nh3.006.20130404.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1096083,2013
qfed2.emis_nh3.006.20130405.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1106871,2013
qfed2.emis_nh3.006.20130406.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1091088,2013
qfed2.emis_nh3.006.20130407.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1094534,2013
qfed2.emis_oc.006.20130401.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1086715,2013
qfed2.emis_oc.006.20130402.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1083632,2013
qfed2.emis_oc.006.20130403.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1082589,2013
qfed2.emis_oc.006.20130404.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1097127,2013
qfed2.emis_oc.006.20130405.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1108052,2013
qfed2.emis_oc.006.20130406.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1092834,2013
qfed2.emis_oc.006.20130407.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1096016,2013
qfed2.emis_so2.006.20130401.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1084204,2013
qfed2.emis_so2.006.20130402.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1081243,2013
qfed2.emis_so2.006.20130403.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1079676,2013
qfed2.emis_so2.006.20130404.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1094828,2013
qfed2.emis_so2.006.20130405.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1105824,2013
qfed2.emis_so2.006.20130406.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1090238,2013
qfed2.emis_so2.006.20130407.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1093473,2013
qfed2.emis_bc.006.20130701.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,972871,2013
qfed2.emis_bc.006.20130702.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,969918,2013
qfed2.emis_bc.006.20130703.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,989943,2013
qfed2.emis_bc.006.20130704.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,991861,2013
qfed2.emis_bc.006.20130705.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,989470,2013
qfed2.emis_bc.006.20130706.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,987500,2013
qfed2.emis_bc.006.20130707.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,974645,2013
qfed2.emis_nh3.006.20130701.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,973119,2013
qfed2.emis_nh3.006.20130702.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,970180,2013
qfed2.emis_nh3.006.20130703.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,991120,2013
qfed2.emis_nh3.006.20130704.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,992904,2013
qfed2.emis_nh3.006.20130705.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,990399,2013
qfed2.emis_nh3.006.20130706.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,988009,2013
qfed2.emis_nh3.006.20130707.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,974726,2013
qfed2.emis_oc.006.20130701.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,974416,2013
qfed2.emis_oc.006.20130702.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,971108,2013
qfed2.emis_oc.006.20130703.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,991527,2013
qfed2.emis_oc.006.20130704.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,993413,2013
qfed2.emis_oc.006.20130705.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,990971,2013
qfed2.emis_oc.006.20130706.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,988975,2013
qfed2.emis_oc.006.20130707.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,975401,2013
qfed2.emis_so2.006.20130701.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,972469,2013
qfed2.emis_so2.006.20130702.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,969854,2013
qfed2.emis_so2.006.20130703.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,990045,2013
qfed2.emis_so2.006.20130704.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,992226,2013
qfed2.emis_so2.006.20130705.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,989250,2013
qfed2.emis_so2.006.20130706.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,987920,2013
qfed2.emis_so2.006.20130707.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,975102,2013
qfed2.emis_bc.006.20131001.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1125543,2013
qfed2.emis_bc.006.20131002.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1115252,2013
qfed2.emis_bc.006.20131003.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1126424,2013
qfed2.emis_bc.006.20131004.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1110489,2013
qfed2.emis_bc.006.20131005.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1109943,2013
qfed2.emis_bc.006.20131006.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1113385,2013
qfed2.emis_bc.006.20131007.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1125880,2013
qfed2.emis_nh3.006.20131001.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1126506,2013
qfed2.emis_nh3.006.20131002.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1116421,2013
qfed2.emis_nh3.006.20131003.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1127839,2013
qfed2.emis_nh3.006.20131004.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1111142,2013
qfed2.emis_nh3.006.20131005.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1111398,2013
qfed2.emis_nh3.006.20131006.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1113469,2013
qfed2.emis_nh3.006.20131007.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1126678,2013
qfed2.emis_oc.006.20131001.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1127579,2013
qfed2.emis_oc.006.20131002.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1118090,2013
qfed2.emis_oc.006.20131003.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1129244,2013
qfed2.emis_oc.006.20131004.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1113164,2013
qfed2.emis_oc.006.20131005.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1113156,2013
qfed2.emis_oc.006.20131006.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1115247,2013
qfed2.emis_oc.006.20131007.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1127979,2013
qfed2.emis_so2.006.20131001.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1124959,2013
qfed2.emis_so2.006.20131002.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1115354,2013
qfed2.emis_so2.006.20131003.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1126238,2013
qfed2.emis_so2.006.20131004.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1110797,2013
qfed2.emis_so2.006.20131005.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1110349,2013
qfed2.emis_so2.006.20131006.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1112809,2013
qfed2.emis_so2.006.20131007.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1125750,2013
qfed2.emis_bc.006.20210322.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1213674,2021
qfed2.emis_bc.006.20210323.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1271508,2021
qfed2.emis_bc.006.20210324.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1287108,2021
qfed2.emis_nh3.006.20210322.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1213510,2021
qfed2.emis_nh3.006.20210323.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1271829,2021
qfed2.emis_nh3.006.20210324.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1287304,2021
qfed2.emis_oc.006.20210322.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1214065,2021
qfed2.emis_oc.006.20210323.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1271941,2021
qfed2.emis_oc.006.20210324.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1287965,2021
qfed2.emis_so2.006.20210322.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1213288,2021
qfed2.emis_so2.006.20210323.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1271367,2021
qfed2.emis_so2.006.20210324.nc4,GOCART,,,,,.nc4,QFED,p8c_5d,input-data-20221101,1287405,2021
FENGSHA_Albedo_drag_v1.nc,GOCART,,,,,.nc,dust,p8c_5d,input-data-20221101,5376474374,
FENGSHA_SOILGRIDS2017_GEFSv12_v1.0.nc,GOCART,,,,,.nc,dust,p8c_5d,input-data-20221101,44740038,
FENGSHA_SOILGRIDS2019_GEFSv12_v1.2.nc,GOCART,,,,,.nc,dust,p8c_5d,input-data-20221101,247472553,
FENGSHA_p81_10km_inputs.nc,GOCART,,,,,.nc,dust,p8c_5d,input-data-20221101,388860123,
randomforestensemble_uthres.nc,GOCART,,,,,.nc,dust,p8c_5d,input-data-20221101,249388676,
optics_BC.v1_3.nc,GOCART,,,,,.nc,monochromatic,p8c_5d,input-data-20221101,79410724,
optics_BRC.v1_5.nc,GOCART,,,,,.nc,monochromatic,p8c_5d,input-data-20221101,211171576,
optics_DU.v15_3.nc,GOCART,,,,,.nc,monochromatic,p8c_5d,input-data-20221101,73711072,
optics_NI.v2_5.nc,GOCART,,,,,.nc,monochromatic,p8c_5d,input-data-20221101,316755844,
optics_OC.v1_3.nc,GOCART,,,,,.nc,monochromatic,p8c_5d,input-data-20221101,79410724,
optics_SS.v3_3.nc,GOCART,,,,,.nc,monochromatic,p8c_5d,input-data-20221101,198875912,
optics_SU.v1_3.nc,GOCART,,,,,.nc,monochromatic,p8c_5d,input-data-20221101,79410724,
opticsBands_BC.v1_3.RRTMG.nc,GOCART,,,,,.nc,optics,p8c_5d,input-data-20221101,72180,
opticsBands_DU.v15_3.RRTMG.nc,GOCART,,,,,.nc,optics,p8c_5d,input-data-20221101,177000,
opticsBands_NI.v2_5.RRTMG.nc,GOCART,,,,,.nc,optics,p8c_5d,input-data-20221101,107120,
opticsBands_OC.v1_3.RRTMG.nc,GOCART,,,,,.nc,optics,p8c_5d,input-data-20221101,72180,
opticsBands_SS.v3_3.RRTMG.nc,GOCART,,,,,.nc,optics,p8c_5d,input-data-20221101,177000,
opticsBands_SU.v1_3.RRTMG.nc,GOCART,,,,,.nc,optics,p8c_5d,input-data-20221101,72180,
so2_volcanic_emissions_Carns.20120101.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120102.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120103.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120104.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120105.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120106.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120107.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120401.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44316,
so2_volcanic_emissions_Carns.20120402.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120403.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120404.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120405.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120406.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120407.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120701.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120702.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120703.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120704.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120705.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120706.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20120707.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20121001.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20121002.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20121003.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20121004.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20121005.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20121006.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20121007.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130101.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130102.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130103.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130104.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130105.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130106.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130107.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130401.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130402.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130403.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130404.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130405.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130406.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130407.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130701.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
so2_volcanic_emissions_Carns.20130702.rc,GOCART,,,,,.rc,volcanic,p8c_5d,input-data-20221101,44315,
